subset,image_id,group_id,size_group,k_i,selected_source,dice,iou,oracle_dice,selector_regret,recall_at_0_10,recall_at_0_30,recall_at_0_50
layercam320+classifier448+external_saliency,IMG001661.jpeg,btxrd-heuristic-000993,medium,27,classifier448,0.9453345900094251,0.8963360142984808,0.9453345900094251,0.0,1,1,1
layercam320,IMG001666.jpeg,btxrd-heuristic-000997,medium,27,layercam320,0.08120701131573109,0.042321924144310824,0.7255092143549952,0.6443022030392641,1,1,1
classifier448,IMG001666.jpeg,btxrd-heuristic-000997,medium,27,classifier448,0.08359133126934984,0.04361873990306947,0.7574414186193793,0.6738500873500295,1,1,1
external_saliency,IMG001666.jpeg,btxrd-heuristic-000997,medium,27,external_saliency,0.1431027073485174,0.07706549409858829,0.8437231034058773,0.7006203960573599,1,1,1
layercam320+classifier448,IMG001666.jpeg,btxrd-heuristic-000997,medium,27,classifier448,0.0775055679287305,0.04031510658016682,0.1719077568134172,0.09440218888468668,1,0,0
layercam320+external_saliency,IMG001666.jpeg,btxrd-heuristic-000997,medium,27,layercam320,0.08120701131573109,0.042321924144310824,0.8437231034058773,0.7625160920901463,1,1,1
classifier448+external_saliency,IMG001666.jpeg,btxrd-heuristic-000997,medium,27,classifier448,0.08359133126934984,0.04361873990306947,0.8437231034058773,0.7601317721365275,1,1,1
layercam320+classifier448+external_saliency,IMG001666.jpeg,btxrd-heuristic-000997,medium,27,classifier448,0.0775055679287305,0.04031510658016682,0.1719077568134172,0.09440218888468668,1,0,0
layercam320,IMG001716.jpeg,btxrd-heuristic-001029,medium,27,layercam320,0.0,0.0,0.4403470715835141,0.4403470715835141,1,1,0
classifier448,IMG001716.jpeg,btxrd-heuristic-001029,medium,27,classifier448,0.6876568560346794,0.5239916550764951,0.8924318094506339,0.20477495341595453,1,1,1
external_saliency,IMG001716.jpeg,btxrd-heuristic-001029,medium,27,external_saliency,0.9001698433666729,0.8184625943719973,0.9001698433666729,0.0,1,1,1
layercam320+classifier448,IMG001716.jpeg,btxrd-heuristic-001029,medium,27,layercam320,0.0,0.0,0.7921041579168416,0.7921041579168416,1,1,1
layercam320+external_saliency,IMG001716.jpeg,btxrd-heuristic-001029,medium,27,layercam320,0.0,0.0,0.4403470715835141,0.4403470715835141,1,1,0
classifier448+external_saliency,IMG001716.jpeg,btxrd-heuristic-001029,medium,27,classifier448,0.6876568560346794,0.5239916550764951,0.8924318094506339,0.20477495341595453,1,1,1
layercam320+classifier448+external_saliency,IMG001716.jpeg,btxrd-heuristic-001029,medium,27,layercam320,0.0,0.0,0.7921041579168416,0.7921041579168416,1,1,1
layercam320,IMG001719.jpeg,btxrd-heuristic-001031,small,27,layercam320,0.0,0.0,0.6761565836298933,0.6761565836298933,1,1,1
classifier448,IMG001719.jpeg,btxrd-heuristic-001031,small,27,classifier448,0.7670682730923695,0.6221498371335505,0.8232662192393736,0.05619794614700413,1,1,1
external_saliency,IMG001719.jpeg,btxrd-heuristic-001031,small,27,external_saliency,0.06804123711340206,0.035218783351120594,0.1905557877141663,0.12251455060076426,1,0,0
layercam320+classifier448,IMG001719.jpeg,btxrd-heuristic-001031,small,27,classifier448,0.7670682730923695,0.6221498371335505,0.8232662192393736,0.05619794614700413,1,1,1
layercam320+external_saliency,IMG001719.jpeg,btxrd-heuristic-001031,small,27,layercam320,0.0,0.0,0.6761565836298933,0.6761565836298933,1,1,1
classifier448+external_saliency,IMG001719.jpeg,btxrd-heuristic-001031,small,27,classifier448,0.7670682730923695,0.6221498371335505,0.8232662192393736,0.05619794614700413,1,1,1
layercam320+classifier448+external_saliency,IMG001719.jpeg,btxrd-heuristic-001031,small,27,classifier448,0.7670682730923695,0.6221498371335505,0.8232662192393736,0.05619794614700413,1,1,1
layercam320,IMG001723.jpeg,btxrd-heuristic-001033,medium,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG001723.jpeg,btxrd-heuristic-001033,medium,27,classifier448,0.0,0.0,0.03773584905660377,0.03773584905660377,0,0,0
external_saliency,IMG001723.jpeg,btxrd-heuristic-001033,medium,27,external_saliency,0.2408662900188324,0.13692324162295258,0.551438535309503,0.3105722452906706,1,1,1
layercam320+classifier448,IMG001723.jpeg,btxrd-heuristic-001033,medium,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
layercam320+external_saliency,IMG001723.jpeg,btxrd-heuristic-001033,medium,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG001723.jpeg,btxrd-heuristic-001033,medium,27,classifier448,0.0,0.0,0.03773584905660377,0.03773584905660377,0,0,0
layercam320+classifier448+external_saliency,IMG001723.jpeg,btxrd-heuristic-001033,medium,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
layercam320,IMG001744.jpeg,btxrd-heuristic-001047,medium,27,layercam320,0.725111441307578,0.5687645687645687,0.826131164209456,0.101019722901878,1,1,1
classifier448,IMG001744.jpeg,btxrd-heuristic-001047,medium,27,classifier448,0.7558983666061706,0.6075857038657914,0.8099798387096774,0.05408147210350678,1,1,1
external_saliency,IMG001744.jpeg,btxrd-heuristic-001047,medium,27,external_saliency,0.757067800850638,0.6090982286634461,0.757067800850638,0.0,1,1,1
layercam320+classifier448,IMG001744.jpeg,btxrd-heuristic-001047,medium,27,classifier448,0.7570877750056703,0.6091240875912409,0.7808331064524912,0.023745331446820894,1,1,1
layercam320+external_saliency,IMG001744.jpeg,btxrd-heuristic-001047,medium,27,layercam320,0.725111441307578,0.5687645687645687,0.826131164209456,0.101019722901878,1,1,1
classifier448+external_saliency,IMG001744.jpeg,btxrd-heuristic-001047,medium,27,classifier448,0.7558983666061706,0.6075857038657914,0.8099798387096774,0.05408147210350678,1,1,1
layercam320+classifier448+external_saliency,IMG001744.jpeg,btxrd-heuristic-001047,medium,27,classifier448,0.7570877750056703,0.6091240875912409,0.7808331064524912,0.023745331446820894,1,1,1
layercam320,IMG001759.jpeg,btxrd-heuristic-001056,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG001759.jpeg,btxrd-heuristic-001056,small,27,classifier448,0.1183206106870229,0.06288032454361055,0.6134453781512605,0.4951247674642376,1,1,1
external_saliency,IMG001759.jpeg,btxrd-heuristic-001056,small,27,external_saliency,0.002060250892775387,0.0010311876990765142,0.07164317078807488,0.0695829198952995,0,0,0
layercam320+classifier448,IMG001759.jpeg,btxrd-heuristic-001056,small,27,classifier448,0.1801278326554329,0.09897828863346105,0.6134453781512605,0.4333175454958277,1,1,1
layercam320+external_saliency,IMG001759.jpeg,btxrd-heuristic-001056,small,27,external_saliency,0.002060250892775387,0.0010311876990765142,0.002060250892775387,0.0,0,0,0
classifier448+external_saliency,IMG001759.jpeg,btxrd-heuristic-001056,small,27,classifier448,0.1183206106870229,0.06288032454361055,0.6134453781512605,0.4951247674642376,1,1,1
layercam320+classifier448+external_saliency,IMG001759.jpeg,btxrd-heuristic-001056,small,27,classifier448,0.1801278326554329,0.09897828863346105,0.6134453781512605,0.4333175454958277,1,1,1
layercam320,IMG001760.jpeg,btxrd-heuristic-001057,medium,27,layercam320,0.0,0.0,0.8392045454545455,0.8392045454545455,1,1,1
classifier448,IMG001760.jpeg,btxrd-heuristic-001057,medium,27,classifier448,0.5040807857241666,0.3369705936748659,0.809758931164682,0.3056781454405154,1,1,1
external_saliency,IMG001760.jpeg,btxrd-heuristic-001057,medium,27,external_saliency,0.5374109263657957,0.36743808363784003,0.8336639274582035,0.2962530010924078,1,1,1
layercam320+classifier448,IMG001760.jpeg,btxrd-heuristic-001057,medium,27,classifier448,0.5040807857241666,0.3369705936748659,0.809758931164682,0.3056781454405154,1,1,1
layercam320+external_saliency,IMG001760.jpeg,btxrd-heuristic-001057,medium,27,layercam320,0.0,0.0,0.8392045454545455,0.8392045454545455,1,1,1
classifier448+external_saliency,IMG001760.jpeg,btxrd-heuristic-001057,medium,27,classifier448,0.5040807857241666,0.3369705936748659,0.8336639274582035,0.3295831417340369,1,1,1
layercam320+classifier448+external_saliency,IMG001760.jpeg,btxrd-heuristic-001057,medium,27,classifier448,0.5040807857241666,0.3369705936748659,0.809758931164682,0.3056781454405154,1,1,1
layercam320,IMG001761.jpeg,btxrd-heuristic-001057,medium,27,layercam320,0.4044425620029178,0.25348041529023124,0.6281746756806139,0.22373211367769613,1,1,1
classifier448,IMG001761.jpeg,btxrd-heuristic-001057,medium,27,classifier448,0.4182160868014874,0.2643952080381296,0.5124433548770522,0.09422726807556475,1,1,1
external_saliency,IMG001761.jpeg,btxrd-heuristic-001057,medium,27,external_saliency,0.1577460021998477,0.08562663041481428,0.5113924050632911,0.3536464028634434,1,1,1
layercam320+classifier448,IMG001761.jpeg,btxrd-heuristic-001057,medium,27,classifier448,0.4182160868014874,0.2643952080381296,0.5124433548770522,0.09422726807556475,1,1,1
layercam320+external_saliency,IMG001761.jpeg,btxrd-heuristic-001057,medium,27,layercam320,0.4044425620029178,0.25348041529023124,0.6281746756806139,0.22373211367769613,1,1,1
classifier448+external_saliency,IMG001761.jpeg,btxrd-heuristic-001057,medium,27,classifier448,0.4182160868014874,0.2643952080381296,0.5124433548770522,0.09422726807556475,1,1,1
layercam320+classifier448+external_saliency,IMG001761.jpeg,btxrd-heuristic-001057,medium,27,classifier448,0.4182160868014874,0.2643952080381296,0.5124433548770522,0.09422726807556475,1,1,1
layercam320,IMG001781.jpeg,btxrd-heuristic-001069,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG001781.jpeg,btxrd-heuristic-001069,small,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
external_saliency,IMG001781.jpeg,btxrd-heuristic-001069,small,27,external_saliency,0.00913870076583245,0.0045903251870674615,0.11692766592095451,0.10778896515512205,1,0,0
layercam320+classifier448,IMG001781.jpeg,btxrd-heuristic-001069,small,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
layercam320+external_saliency,IMG001781.jpeg,btxrd-heuristic-001069,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG001781.jpeg,btxrd-heuristic-001069,small,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
layercam320+classifier448+external_saliency,IMG001781.jpeg,btxrd-heuristic-001069,small,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
layercam320,IMG001782.jpeg,btxrd-heuristic-001070,medium,27,layercam320,0.004956629491945477,0.002484472049689441,0.005651799975426957,0.0006951704834814798,0,0,0
classifier448,IMG001782.jpeg,btxrd-heuristic-001070,medium,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
external_saliency,IMG001782.jpeg,btxrd-heuristic-001070,medium,27,external_saliency,0.16932879961139527,0.09249547355934319,0.23861200884504166,0.06928320923364639,1,0,0
layercam320+classifier448,IMG001782.jpeg,btxrd-heuristic-001070,medium,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
layercam320+external_saliency,IMG001782.jpeg,btxrd-heuristic-001070,medium,27,external_saliency,0.0,0.0,0.004956629491945477,0.004956629491945477,0,0,0
classifier448+external_saliency,IMG001782.jpeg,btxrd-heuristic-001070,medium,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
layercam320+classifier448+external_saliency,IMG001782.jpeg,btxrd-heuristic-001070,medium,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
layercam320,IMG001785.jpeg,btxrd-heuristic-001073,medium,27,layercam320,0.0,0.0,0.06006303176327593,0.06006303176327593,0,0,0
classifier448,IMG001785.jpeg,btxrd-heuristic-001073,medium,27,classifier448,0.0,0.0,0.07915343915343916,0.07915343915343916,0,0,0
external_saliency,IMG001785.jpeg,btxrd-heuristic-001073,medium,27,external_saliency,0.1004427026634734,0.05287690074119355,0.8125,0.7120572973365266,1,1,1
layercam320+classifier448,IMG001785.jpeg,btxrd-heuristic-001073,medium,27,classifier448,0.0,0.0,0.01870692484410896,0.01870692484410896,0,0,0
layercam320+external_saliency,IMG001785.jpeg,btxrd-heuristic-001073,medium,27,layercam320,0.0,0.0,0.06006303176327593,0.06006303176327593,0,0,0
classifier448+external_saliency,IMG001785.jpeg,btxrd-heuristic-001073,medium,27,classifier448,0.0,0.0,0.07915343915343916,0.07915343915343916,0,0,0
layercam320+classifier448+external_saliency,IMG001785.jpeg,btxrd-heuristic-001073,medium,27,classifier448,0.0,0.0,0.01870692484410896,0.01870692484410896,0,0,0
layercam320,IMG001786.jpeg,btxrd-heuristic-001074,small,27,layercam320,0.18791946308724833,0.1037037037037037,0.4734982332155477,0.28557877012829935,1,1,0
classifier448,IMG001786.jpeg,btxrd-heuristic-001074,small,27,classifier448,0.1337620578778135,0.07167470709855273,0.1337620578778135,0.0,1,0,0
external_saliency,IMG001786.jpeg,btxrd-heuristic-001074,small,27,external_saliency,0.0011138142275112113,0.000557217432107455,0.6147186147186147,0.6136048004911034,1,1,1
layercam320+classifier448,IMG001786.jpeg,btxrd-heuristic-001074,small,27,layercam320,0.18791946308724833,0.1037037037037037,0.4734982332155477,0.28557877012829935,1,1,0
layercam320+external_saliency,IMG001786.jpeg,btxrd-heuristic-001074,small,27,layercam320,0.18791946308724833,0.1037037037037037,0.4734982332155477,0.28557877012829935,1,1,0
classifier448+external_saliency,IMG001786.jpeg,btxrd-heuristic-001074,small,27,external_saliency,0.6147186147186147,0.44375,0.6147186147186147,0.0,1,1,1
layercam320+classifier448+external_saliency,IMG001786.jpeg,btxrd-heuristic-001074,small,27,layercam320,0.18791946308724833,0.1037037037037037,0.4734982332155477,0.28557877012829935,1,1,0
layercam320,IMG001791.jpeg,btxrd-heuristic-001077,medium,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG001791.jpeg,btxrd-heuristic-001077,medium,27,classifier448,0.14916067146282974,0.08059082663902566,0.3003023177695667,0.15114164630673693,1,1,0
external_saliency,IMG001791.jpeg,btxrd-heuristic-001077,medium,27,external_saliency,0.0,0.0,0.3716094032549729,0.3716094032549729,1,1,0
layercam320+classifier448,IMG001791.jpeg,btxrd-heuristic-001077,medium,27,classifier448,0.14916067146282974,0.08059082663902566,0.17336561743341405,0.024204945970584313,1,0,0
layercam320+external_saliency,IMG001791.jpeg,btxrd-heuristic-001077,medium,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG001791.jpeg,btxrd-heuristic-001077,medium,27,classifier448,0.14916067146282974,0.08059082663902566,0.3003023177695667,0.15114164630673693,1,1,0
layercam320+classifier448+external_saliency,IMG001791.jpeg,btxrd-heuristic-001077,medium,27,classifier448,0.14916067146282974,0.08059082663902566,0.17336561743341405,0.024204945970584313,1,0,0
layercam320,IMG001795.jpeg,btxrd-heuristic-001080,large,27,layercam320,0.5768263676520557,0.4053099035431191,0.5969407265774379,0.02011435892538216,1,1,1
classifier448,IMG001795.jpeg,btxrd-heuristic-001080,large,27,classifier448,0.8021175224986765,0.6696128690118437,0.8507183010618363,0.04860077856315981,1,1,1
external_saliency,IMG001795.jpeg,btxrd-heuristic-001080,large,27,external_saliency,0.49943757030371205,0.3328335832083958,0.7308292987662034,0.23139172846249134,1,1,1
layercam320+classifier448,IMG001795.jpeg,btxrd-heuristic-001080,large,27,layercam320,0.5768263676520557,0.4053099035431191,0.8507183010618363,0.2738919334097806,1,1,1
layercam320+external_saliency,IMG001795.jpeg,btxrd-heuristic-001080,large,27,layercam320,0.5768263676520557,0.4053099035431191,0.5969407265774379,0.02011435892538216,1,1,1
classifier448+external_saliency,IMG001795.jpeg,btxrd-heuristic-001080,large,27,classifier448,0.8021175224986765,0.6696128690118437,0.8507183010618363,0.04860077856315981,1,1,1
layercam320+classifier448+external_saliency,IMG001795.jpeg,btxrd-heuristic-001080,large,27,layercam320,0.5768263676520557,0.4053099035431191,0.8048092780762888,0.22798291042423302,1,1,1
layercam320,IMG001798.jpeg,btxrd-heuristic-001083,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG001798.jpeg,btxrd-heuristic-001083,small,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
external_saliency,IMG001798.jpeg,btxrd-heuristic-001083,small,27,external_saliency,0.0,0.0,0.0,0.0,0,0,0
layercam320+classifier448,IMG001798.jpeg,btxrd-heuristic-001083,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
layercam320+external_saliency,IMG001798.jpeg,btxrd-heuristic-001083,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG001798.jpeg,btxrd-heuristic-001083,small,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
layercam320+classifier448+external_saliency,IMG001798.jpeg,btxrd-heuristic-001083,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
layercam320,IMG001828.jpeg,btxrd-heuristic-001104,medium,27,layercam320,0.5237515225334958,0.3547854785478548,0.6066561014263074,0.08290457889281166,1,1,1
classifier448,IMG001828.jpeg,btxrd-heuristic-001104,medium,27,classifier448,0.661474370585039,0.4941813261163735,0.770373705538046,0.10889933495300697,1,1,1
external_saliency,IMG001828.jpeg,btxrd-heuristic-001104,medium,27,external_saliency,0.4357126773249268,0.27853749820066215,0.7662162162162162,0.33050353889128936,1,1,1
layercam320+classifier448,IMG001828.jpeg,btxrd-heuristic-001104,medium,27,classifier448,0.661474370585039,0.4941813261163735,0.770373705538046,0.10889933495300697,1,1,1
layercam320+external_saliency,IMG001828.jpeg,btxrd-heuristic-001104,medium,27,layercam320,0.5237515225334958,0.3547854785478548,0.6759479758197472,0.15219645328625142,1,1,1
classifier448+external_saliency,IMG001828.jpeg,btxrd-heuristic-001104,medium,27,classifier448,0.661474370585039,0.4941813261163735,0.770373705538046,0.10889933495300697,1,1,1
layercam320+classifier448+external_saliency,IMG001828.jpeg,btxrd-heuristic-001104,medium,27,classifier448,0.661474370585039,0.4941813261163735,0.770373705538046,0.10889933495300697,1,1,1
layercam320,IMG001858.jpeg,btxrd-heuristic-001118,medium,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG001858.jpeg,btxrd-heuristic-001118,medium,27,classifier448,0.06018158236057069,0.03102433805830436,0.4269381922115041,0.3667566098509334,1,1,0
external_saliency,IMG001858.jpeg,btxrd-heuristic-001118,medium,27,external_saliency,0.15364570283137058,0.0832157203343828,0.4744328200305631,0.3207871171991925,1,1,0
layercam320+classifier448,IMG001858.jpeg,btxrd-heuristic-001118,medium,27,classifier448,0.06018158236057069,0.03102433805830436,0.4269381922115041,0.3667566098509334,1,1,0
