image_id,group_id,gt_area_ratio,size_group,candidate_count,selected_candidate_index,oracle_candidate_index,oracle_best_rank,dice,winner_candidate_dice,prediction_map_minus_winner_dice,oracle_best_single_dice,selected_to_oracle_regret,score_quality_spearman,complete_miss,baseline_dice,baseline_oracle_best_single_dice,baseline_complete_miss,baseline_candidate_count,top_1_oracle_reach,top_1_best_dice,top_1_regret,top_3_oracle_reach,top_3_best_dice,top_3_regret,top_5_oracle_reach,top_5_best_dice,top_5_regret,top_10_oracle_reach,top_10_best_dice,top_10_regret
IMG000285.jpeg,btxrd-heuristic-000145,0.001572265625,small,36,11,35,8,0.0897049969897652,0.0897049969897652,0.0,0.2083897158322057,0.1186847188424405,0.6914376448413757,0,0.0897049969897652,0.2083897158322057,0,36,0,0.0897049969897652,0.1186847188424405,0,0.0897049969897652,0.1186847188424405,0,0.0897049969897652,0.1186847188424405,1,0.2083897158322057,0.0
IMG000292.jpeg,btxrd-heuristic-000150,0.00052734375,small,45,22,22,1,0.0004009783872649264,0.0004009783872649264,0.0,0.0004009783872649264,0.0,0.3084236772531935,0,0.0004009783872649264,0.0004009783872649264,0,45,1,0.0004009783872649264,0.0,1,0.0004009783872649264,0.0,1,0.0004009783872649264,0.0,1,0.0004009783872649264,0.0
IMG000300.jpeg,btxrd-heuristic-000156,0.002431640625,small,71,67,66,9,0.1237785016286645,0.1237785016286645,0.0,0.1415929203539823,0.017814418725317804,0.9054440310390042,0,0.02916409940439515,0.1415929203539823,0,71,0,0.1237785016286645,0.017814418725317804,0,0.1237785016286645,0.017814418725317804,0,0.1237785016286645,0.017814418725317804,1,0.1415929203539823,0.0
IMG000306.jpeg,btxrd-heuristic-000160,0.003916015625,small,72,64,65,4,0.18625174175568973,0.18625174175568973,0.0,0.23327515997673065,0.04702341822104092,0.15115887751759868,0,0.18625174175568973,0.23327515997673065,0,72,0,0.18625174175568973,0.04702341822104092,0,0.18625174175568973,0.04702341822104092,1,0.23327515997673065,0.0,1,0.23327515997673065,0.0
IMG000320.jpeg,btxrd-heuristic-000167,0.000244140625,small,81,63,19,13,0.0,0.0,0.0,0.0029455081001472753,0.0029455081001472753,0.5420360424953741,1,0.0,0.0029455081001472753,1,81,0,0.0,0.0029455081001472753,0,0.0013077593722755014,0.001637748727871774,0,0.0013077593722755014,0.001637748727871774,0,0.0013077593722755014,0.001637748727871774
IMG000327.jpeg,btxrd-heuristic-000172,0.001064453125,small,36,31,26,33,0.0,0.0,0.0,0.011715797430083144,0.011715797430083144,0.1947648161218249,1,0.0,0.011715797430083144,1,36,0,0.0,0.011715797430083144,0,0.0,0.011715797430083144,0,0.0023231801755291687,0.009392617254553976,0,0.009021471101220906,0.002694326328862238
IMG000328.jpeg,btxrd-heuristic-000173,0.003828125,small,27,26,15,2,0.848087431693989,0.848087431693989,0.0,0.93711467324291,0.08902724154892094,0.765684637221842,0,0.848087431693989,0.93711467324291,0,27,0,0.848087431693989,0.08902724154892094,1,0.93711467324291,0.0,1,0.93711467324291,0.0,1,0.93711467324291,0.0
IMG000337.jpeg,btxrd-heuristic-000180,0.0003515625,small,81,48,33,30,0.0,0.0,0.0,0.0010624411862914733,0.0010624411862914733,0.13871855143887354,1,0.0,0.0010624411862914733,1,81,0,0.0,0.0010624411862914733,0,0.0,0.0010624411862914733,0,0.0,0.0010624411862914733,0,0.0,0.0010624411862914733
IMG000338.jpeg,btxrd-heuristic-000181,0.00060546875,small,63,42,27,2,0.0,0.0,0.0,0.0022699282799256235,0.0022699282799256235,0.20952227510913837,1,0.0,0.0022699282799256235,1,63,0,0.0,0.0022699282799256235,1,0.0022699282799256235,0.0,1,0.0022699282799256235,0.0,1,0.0022699282799256235,0.0
IMG000340.jpeg,btxrd-heuristic-000183,0.00056640625,small,48,46,35,13,0.0004550625711035267,0.0004550625711035267,0.0,0.8571428571428571,0.8566877945717536,0.608796399489299,0,0.0004550625711035267,0.8571428571428571,0,48,0,0.0004550625711035267,0.8566877945717536,0,0.0004889975550122249,0.8566538595878449,0,0.0032302446611234075,0.8539126124817337,0,0.5974025974025974,0.2597402597402597
